tree_id,parent_member_id,child_member_id,parent_role
7005,1035001,1035003,father
7005,1035001,1035004,father
7005,1035001,1035005,father
7005,1035001,1035006,father
7005,1035001,1035007,father
7005,1035001,1035008,father
7005,1035001,1035009,father
7005,1035001,1035010,father
7005,1035001,1035011,father
7005,1035001,1035012,father
7005,1035001,1035013,father
7005,1035001,1035014,father
7005,1035001,1035015,father
7005,1035001,1035016,father
7005,1035001,1035017,father
7005,1035001,1035018,father
7005,1035001,1035019,father
7005,1035001,1035020,father
7005,1035001,1035021,father
7005,1035001,1035022,father
7005,1035001,1035023,father
7005,1035001,1035024,father
7005,1035001,1035025,father
7005,1035001,1035026,father
7005,1035001,1035027,father
7005,1035001,1035028,father
7005,1035001,1035029,father
7005,1035001,1035030,father
7005,1035001,1035031,father
7005,1035001,1035032,father
7005,1035001,1035033,father
7005,1035001,1035034,father
7005,1035001,1035035,father
7005,1035001,1035036,father
7005,1035001,1035037,father
7005,1035001,1035038,father
7005,1035001,1035039,father
7005,1035001,1035040,father
7005,1035001,1035041,father
7005,1035001,1035042,father
7005,1035001,1035043,father
7005,1035001,1035044,father
7005,1035001,1035045,father
7005,1035001,1035046,father
7005,1035001,1035047,father
7005,1035001,1035048,father
7005,1035001,1035049,father
7005,1035001,1035050,father
7005,1035001,1035051,father
7005,1035001,1035052,father
7005,1035001,1035053,father
7005,1035001,1035054,father
7005,1035001,1035055,father
7005,1035001,1035056,father
7005,1035001,1035057,father
7005,1035001,1035058,father
7005,1035001,1035059,father
7005,1035001,1035060,father
7005,1035001,1035061,father
7005,1035001,1035062,father
7005,1035001,1035063,father
7005,1035001,1035064,father
7005,1035001,1035065,father
7005,1035001,1035066,father
7005,1035001,1035067,father
7005,1035001,1035068,father
7005,1035001,1035069,father
7005,1035001,1035070,father
7005,1035001,1035071,father
7005,1035001,1035072,father
7005,1035001,1035073,father
7005,1035001,1035074,father
7005,1035001,1035075,father
7005,1035001,1035076,father
7005,1035001,1035077,father
7005,1035001,1035078,father
7005,1035001,1035079,father
7005,1035001,1035080,father
7005,1035001,1035081,father
7005,1035001,1035082,father
7005,1035001,1035083,father
7005,1035001,1035084,father
7005,1035001,1035085,father
7005,1035001,1035086,father
7005,1035001,1035087,father
7005,1035001,1035088,father
7005,1035001,1035089,father
7005,1035001,1035090,father
7005,1035001,1035091,father
7005,1035001,1035092,father
7005,1035001,1035093,father
7005,1035001,1035094,father
7005,1035001,1035095,father
7005,1035001,1035096,father
7005,1035001,1035097,father
7005,1035001,1035098,father
7005,1035001,1035099,father
7005,1035001,1035100,father
7005,1035001,1035101,father
7005,1035001,1035102,father
7005,1035001,1035103,father
7005,1035001,1035104,father
7005,1035001,1035105,father
7005,1035001,1035106,father
7005,1035001,1035107,father
7005,1035001,1035108,father
7005,1035001,1035109,father
7005,1035001,1035110,father
