tree_id,parent_member_id,child_member_id,parent_role
7008,1092501,1092514,father
7008,1092501,1092521,father
7008,1092501,1092528,father
7008,1092501,1092535,father
7008,1092514,1092539,father
7008,1092514,1092552,father
7008,1092514,1092565,father
7008,1092521,1092542,mother
7008,1092521,1092554,mother
7008,1092521,1092566,mother
7008,1092528,1092546,father
7008,1092528,1092559,father
7008,1092528,1092572,father
7008,1092535,1092549,mother
7008,1092535,1092561,mother
7008,1092535,1092573,mother
7008,1092539,1092577,father
7008,1092539,1092596,father
7008,1092539,1092615,father
7008,1092542,1092578,mother
7008,1092542,1092597,mother
7008,1092542,1092616,mother
7008,1092546,1092580,mother
7008,1092546,1092599,mother
7008,1092546,1092618,mother
7008,1092549,1092582,father
7008,1092549,1092601,father
7008,1092549,1092620,father
7008,1092552,1092583,mother
7008,1092552,1092602,mother
7008,1092552,1092621,mother
7008,1092554,1092584,mother
7008,1092554,1092603,mother
7008,1092554,1092622,mother
7008,1092559,1092587,father
7008,1092559,1092606,father
7008,1092559,1092625,father
7008,1092561,1092588,father
7008,1092561,1092607,father
7008,1092561,1092626,father
7008,1092565,1092590,father
7008,1092565,1092609,father
7008,1092566,1092590,mother
7008,1092566,1092609,mother
7008,1092572,1092593,mother
7008,1092572,1092612,mother
7008,1092573,1092594,father
7008,1092573,1092613,father
7008,1092577,1092627,father
7008,1092577,1092652,father
7008,1092577,1092677,father
7008,1092578,1092627,mother
7008,1092578,1092652,mother
7008,1092578,1092677,mother
7008,1092580,1092628,mother
7008,1092580,1092653,mother
7008,1092580,1092678,mother
7008,1092582,1092629,mother
7008,1092582,1092654,mother
7008,1092582,1092679,mother
7008,1092583,1092630,father
7008,1092583,1092655,father
7008,1092583,1092680,father
7008,1092584,1092630,mother
7008,1092584,1092655,mother
7008,1092584,1092680,mother
7008,1092587,1092632,father
7008,1092587,1092657,father
7008,1092587,1092682,father
7008,1092588,1092632,mother
7008,1092588,1092657,mother
7008,1092588,1092682,mother
7008,1092590,1092633,mother
7008,1092590,1092658,mother
7008,1092590,1092683,mother
7008,1092593,1092635,father
7008,1092593,1092660,father
7008,1092593,1092685,father
7008,1092594,1092635,mother
7008,1092594,1092660,mother
7008,1092594,1092685,mother
7008,1092596,1092636,mother
7008,1092596,1092661,mother
7008,1092596,1092686,mother
7008,1092597,1092637,father
7008,1092597,1092662,father
7008,1092597,1092687,father
7008,1092599,1092638,father
7008,1092599,1092663,father
7008,1092599,1092688,father
7008,1092601,1092639,father
7008,1092601,1092664,father
7008,1092602,1092639,mother
7008,1092602,1092664,mother
7008,1092603,1092640,father
7008,1092603,1092665,father
7008,1092606,1092641,mother
7008,1092606,1092666,mother
7008,1092607,1092642,father
7008,1092607,1092667,father
7008,1092609,1092643,father
7008,1092609,1092668,father
7008,1092612,1092644,mother
7008,1092612,1092669,mother
7008,1092613,1092645,father
7008,1092613,1092670,father
7008,1092615,1092646,father
7008,1092615,1092671,father
7008,1092616,1092646,mother
7008,1092616,1092671,mother
7008,1092618,1092647,mother
7008,1092618,1092672,mother
7008,1092620,1092648,mother
7008,1092620,1092673,mother
7008,1092621,1092649,father
7008,1092621,1092674,father
7008,1092622,1092649,mother
7008,1092622,1092674,mother
7008,1092625,1092651,father
7008,1092625,1092676,father
7008,1092626,1092651,mother
7008,1092626,1092676,mother
7008,1092627,1092689,father
7008,1092627,1092720,father
7008,1092627,1092751,father
7008,1092628,1092689,mother
7008,1092628,1092720,mother
7008,1092628,1092751,mother
7008,1092629,1092690,father
7008,1092629,1092721,father
7008,1092629,1092752,father
7008,1092630,1092690,mother
7008,1092630,1092721,mother
7008,1092630,1092752,mother
7008,1092632,1092691,mother
7008,1092632,1092722,mother
7008,1092632,1092753,mother
7008,1092633,1092692,father
7008,1092633,1092723,father
7008,1092633,1092754,father
7008,1092635,1092693,father
7008,1092635,1092724,father
7008,1092635,1092755,father
7008,1092636,1092693,mother
7008,1092636,1092724,mother
7008,1092636,1092755,mother
7008,1092637,1092694,father
7008,1092637,1092725,father
7008,1092637,1092756,father
7008,1092638,1092694,mother
7008,1092638,1092725,mother
7008,1092638,1092756,mother
7008,1092639,1092695,father
7008,1092639,1092726,father
7008,1092639,1092757,father
7008,1092640,1092695,mother
7008,1092640,1092726,mother
7008,1092640,1092757,mother
7008,1092641,1092696,father
7008,1092641,1092727,father
7008,1092641,1092758,father
7008,1092642,1092696,mother
7008,1092642,1092727,mother
7008,1092642,1092758,mother
7008,1092643,1092697,father
7008,1092643,1092728,father
7008,1092643,1092759,father
7008,1092644,1092697,mother
7008,1092644,1092728,mother
7008,1092644,1092759,mother
7008,1092645,1092698,father
7008,1092645,1092729,father
7008,1092645,1092760,father
7008,1092646,1092698,mother
7008,1092646,1092729,mother
7008,1092646,1092760,mother
7008,1092647,1092699,father
7008,1092647,1092730,father
7008,1092647,1092761,father
7008,1092648,1092699,mother
7008,1092648,1092730,mother
7008,1092648,1092761,mother
7008,1092649,1092700,father
7008,1092649,1092731,father
7008,1092649,1092762,father
7008,1092651,1092701,father
7008,1092651,1092732,father
7008,1092651,1092763,father
7008,1092652,1092701,mother
7008,1092652,1092732,mother
7008,1092652,1092763,mother
7008,1092653,1092702,father
7008,1092653,1092733,father
7008,1092654,1092702,mother
7008,1092654,1092733,mother
7008,1092655,1092703,father
7008,1092655,1092734,father
7008,1092657,1092704,father
7008,1092657,1092735,father
7008,1092658,1092704,mother
7008,1092658,1092735,mother
7008,1092660,1092705,mother
7008,1092660,1092736,mother
7008,1092661,1092706,father
7008,1092661,1092737,father
7008,1092662,1092706,mother
7008,1092662,1092737,mother
7008,1092663,1092707,father
7008,1092663,1092738,father
7008,1092664,1092707,mother
7008,1092664,1092738,mother
7008,1092665,1092708,father
7008,1092665,1092739,father
7008,1092666,1092708,mother
7008,1092666,1092739,mother
7008,1092667,1092709,father
7008,1092667,1092740,father
7008,1092668,1092709,mother
7008,1092668,1092740,mother
7008,1092669,1092710,father
7008,1092669,1092741,father
7008,1092670,1092710,mother
7008,1092670,1092741,mother
7008,1092671,1092711,father
7008,1092671,1092742,father
7008,1092672,1092711,mother
7008,1092672,1092742,mother
7008,1092673,1092712,father
7008,1092673,1092743,father
7008,1092674,1092712,mother
7008,1092674,1092743,mother
7008,1092676,1092713,mother
7008,1092676,1092744,mother
7008,1092677,1092714,father
7008,1092677,1092745,father
7008,1092678,1092714,mother
7008,1092678,1092745,mother
7008,1092679,1092715,father
7008,1092679,1092746,father
